PlayerId,TeamId,Touchdowns,Tackles,Points,Interceptions,Name,PositionalUnit,PassingYards,RushingYards,RecievingYards,Sacks,PlayedInProBowl
817,25,0,36,0,0,Johnathan Hankins,DT,0,0,0,0,0
818,13,1,58,6,2,Johnathan Joseph,CB,0,0,0,0,0
819,18,0,1,4,0,Johnny Hekker,P,19,3,0,0,0
820,18,0,0,0,0,Johnny Mundt,TE,0,0,5,0,0
821,25,0,0,0,0,Johnny Townsend,P,0,42,0,0,0
822,13,0,10,0,0,Johnson Bademosi,zzz,0,0,0,0,0
823,18,0,1,0,0,Jojo Natson,zzz,0,0,0,0,0
824,13,0,1,0,0,Jon Weeks,zzz,0,0,0,0,0
825,32,0,61,0,0,Jonathan Allen,DE,0,0,0,8,0
826,27,0,73,0,0,Jonathan Bostic,LB,0,0,0,2.5,0
827,6,0,18,0,0,Jonathan Bullard,DE,0,0,0,0,0
828,22,0,56,0,3,Jonathan Jones,CB,0,0,0,1.5,0
829,23,0,0,0,0,Jonathan Stewart,RB,0,17,0,0,0
830,21,0,0,0,0,Jonathan Williams,RB,0,0,1,0,0
831,19,0,10,0,0,Jonathan Woodard,zzz,0,0,0,1,0
832,31,3,0,18,0,Jonnu Smith,TE,0,0,258,0,0
833,13,0,0,0,0,Jordan Akins,TE,0,0,225,0,0
834,27,0,0,0,0,Jordan Berry,P,0,0,0,0,0
835,27,0,7,0,0,Jordan Dangerfield,FS,0,0,0,0,0
836,7,0,61,0,1,Jordan Evans,LB,0,0,0,1.5,0
837,7,0,1,0,0,Jordan Franks,zzz,0,0,37,0,0
838,26,0,91,0,0,Jordan Hicks,LB,0,0,0,3,0
839,6,9,0,54,0,Jordan Howard,RB,0,935,145,0,0
840,24,0,35,0,0,Jordan Jenkins,LB,0,0,0,7,0
841,24,1,0,6,0,Jordan Leggett,TE,0,0,114,0,0
842,16,0,32,0,1,Jordan Lucas,S,0,0,0,1,0
843,26,2,0,12,0,Jordan Matthews,WR,0,0,300,0,0
844,4,0,24,0,0,Jordan phillips,DT,0,0,0,1,0
845,4,0,100,0,4,Jordan Poyer,FS,0,0,0,2,0
846,32,2,0,12,0,Jordan Reed,TE,0,0,558,0,0
847,2,0,39,0,0,Jordan Richards,S,0,0,0,0,0
848,13,4,0,24,0,Jordan Thomas,TE,0,0,215,0,0
849,30,0,76,0,0,Jordan Whitehead,S,0,0,0,0,0
850,14,1,0,6,0,Jordan Wilkins,RB,0,336,85,0,0
851,7,0,20,0,0,Jordan Willis,DE,0,0,0,1,0
852,25,3,0,18,0,Jordy Nelson,WR,0,-2,739,0,0
853,10,0,15,0,0,Joseph Jones,zzz,0,0,0,0,0
854,10,0,58,0,0,Josey Jewell,LB,0,0,0,0,0
855,26,3,1,18,0,Josh Adams,RB,0,511,58,0,0
856,4,18,0,108,0,Josh Allen,QB,2074,631,0,0,0
857,6,1,3,6,0,Josh Bellamy,WR,0,0,117,0,0
858,1,1,75,6,0,Josh Bynes,LB,0,0,0,2,0
859,32,2,0,12,0,Josh Doctson,WR,0,0,532,0,0
860,22,4,0,24,0,Josh Gordon,WR,0,0,737,0,0
861,32,0,22,0,0,Josh Harvey-clemons,zzz,0,0,0,1,0
862,21,1,0,6,0,Josh Hill,TE,0,0,185,0,0
863,12,0,49,0,0,Josh Jackson,CB,0,0,0,0,0
864,32,4,0,24,0,Josh Johnson,QB,590,120,0,0,0
865,12,0,55,0,0,Josh Jones,S,0,0,0,1,0
866,13,0,5,0,0,Josh Keyes,zzz,0,0,0,0,0
867,15,0,0,76,0,Josh Lambo,K,0,0,0,0,0
868,7,0,0,0,0,Josh Malone,WR,0,0,12,0,0
869,24,0,1,0,0,Josh Martin,zzz,0,0,0,0,0
870,23,0,28,0,0,Josh Mauro,DT,0,0,0,1,0
871,24,1,0,6,0,Josh McCown,QB,539,32,0,0,0
872,32,0,64,0,3,Josh norman,CB,0,0,0,0,0
873,18,5,1,30,0,Josh Reynolds,WR,0,8,402,0,0
874,21,0,6,0,0,Josh Robinson,zzz,0,0,0,0,0
875,1,11,0,66,0,Josh Rosen,QB,2278,138,0,0,0
876,30,0,12,0,0,Josh Shaw,CB,0,0,0,0,0
877,26,0,1,0,0,Josh Sweat,zzz,0,0,0,0,0
878,7,0,9,0,0,Josh Tupou,zzz,0,0,0,0,0
879,15,0,0,0,0,Josh Walker,T,0,0,0,0,0
880,27,0,0,0,0,Joshua Dobbs,QB,43,11,0,0,0
881,32,0,2,0,0,Joshua Holsey,zzz,0,0,0,0,0
882,31,0,4,0,0,Joshua Kalu,zzz,0,0,0,0,0
883,26,0,2,0,0,Joshua Perkins,TE,0,0,67,0,0
884,9,0,12,0,1,Jourdan Lewis,CB,0,12,0,0,0
885,27,7,0,42,0,JuJu Smith-Schuster,WR,0,13,1426,0,1
886,22,6,0,36,0,Julian Edelman,WR,43,107,850,0,0
887,4,0,15,0,0,Julian Stanford,LB,0,0,0,1,0
888,13,0,0,0,0,Julie'n Davenport,T,0,0,0,0,0
889,2,8,0,48,0,Julio Jones,WR,0,12,1677,0,1
890,5,0,22,0,0,Julius Peppers,DE,0,0,0,5,0
891,28,0,7,0,0,Jullian Taylor,zzz,0,0,0,0,0
892,31,0,62,0,0,Jurrell Casey,DT,0,0,0,7,1
893,2,0,14,0,0,Justin Bethel,zzz,0,0,0,0,0
894,29,1,55,6,1,Justin Coleman,CB,0,0,0,0.5,0
895,18,0,3,0,0,Justin Davis,zzz,0,19,0,0,0
896,25,0,7,0,0,Justin Ellis,DT,0,0,0,0,0
897,30,1,59,6,1,Justin Evans,S,0,0,0,0,0
898,21,0,19,0,1,Justin Hardee,zzz,0,0,10,0,0
899,2,2,2,12,0,Justin Hardy,zzz,0,0,133,0,0
900,16,0,37,0,1,Justin houston,LB,0,0,0,9,0
901,27,0,0,0,0,Justin Hunter,WR,0,0,21,0,0
902,17,2,5,12,0,Justin Jackson,RB,0,206,135,0,0
903,17,0,17,0,0,Justin Jones,zzz,0,0,0,0.5,0
904,18,0,6,0,0,Justin Lawler,zzz,0,0,0,0,0
905,9,0,4,0,0,Justin March-Lillard,zzz,0,0,0,0,0
906,13,1,88,6,3,Justin Reid,S,0,0,0,0,0
907,10,0,97,0,3,Justin Simmons,FS,0,0,0,0,0
908,3,0,0,141,0,Justin Tucker,K,0,0,0,0,1
909,30,0,6,0,0,Justin Watson,zzz,0,0,5,0,0
910,8,0,2,0,0,Juston Burris,CB,0,0,0,0,0
911,29,0,23,0,0,K.J. Wright,LB,0,0,0,0,0
912,23,0,1,0,0,Kaelin Clay,zzz,0,0,0,0,0
913,15,0,0,15,0,Kai Forbath,K,0,0,0,0,0
914,13,0,1,150,0,Ka'imi Fairbairn,K,0,0,0,0,0
915,19,1,3,6,0,Kalen ballage,zzz,0,191,56,0,0
916,31,0,19,0,0,Kamalei Correa,LB,0,0,0,3.5,0
917,26,0,0,0,0,Kamar Aiken,WR,0,0,53,0,0
918,27,0,1,0,0,Kameron Canaday,zzz,0,0,0,0,0
919,26,0,45,0,1,Kamu Grugier-Hill,LB,0,0,0,1,0
920,12,4,1,24,0,Kapri Bibbs,RB,0,103,115,0,0
921,16,14,0,84,0,Kareem Hunt,RB,0,824,378,0,0
922,13,0,87,0,2,Kareem Jackson,CB,0,0,0,1,0
923,23,0,48,0,0,Kareem Martin,LB,0,0,0,1.5,0
924,25,0,48,0,1,Karl Joseph,S,0,0,0,2,0
925,9,0,23,0,0,Kavon Frazier,FS,0,0,0,1,0
926,5,0,42,0,0,Kawann Short,DT,0,0,0,3,1
927,13,0,1,0,0,Kayvon Webster,CB,0,0,0,0,0
928,2,0,2,0,0,Keanu Neal,S,0,0,0,0,0
929,15,1,0,6,0,Keelan Cole,WR,0,0,491,0,0
930,17,6,0,36,0,Keenan Allen,WR,0,75,1196,0,1
931,22,0,14,0,0,Keion Crossen,zzz,0,0,0,0,0
932,22,0,6,0,0,Keionta Davis,DE,0,0,0,0,0
933,10,0,5,0,0,Keishawn Bierria,zzz,0,0,0,0,0
934,4,0,0,0,0,Keith Ford,RB,0,79,21,0,0
935,21,2,1,12,0,Keith Kirkwood,WR,0,0,209,0,0
936,25,0,8,0,0,Keith Smith,FB,0,0,23,0,0
937,2,0,2,0,0,Keith Tandy,zzz,0,0,0,0,0
938,7,0,12,0,0,KeiVarae Russell,CB,0,0,0,0,0
939,13,1,0,6,0,Keke Coutee,WR,0,0,287,0,0
940,16,1,0,6,0,Kelvin Benjamin,WR,0,0,380,0,0
941,11,0,5,0,0,Kelvin Sheppard,LB,0,0,0,0,0
942,2,0,21,0,0,Kemal Ishmael,zzz,0,0,0,0,0
943,14,0,15,0,0,Kemoko Turay,DE,0,0,0,4,0
944,21,0,31,0,0,Ken Crawley,CB,0,0,0,0,0
945,16,0,82,0,2,Kendall Fuller,CB,0,0,0,0,0
946,28,4,0,24,0,Kendrick Bourne,WR,0,0,487,0,0
947,31,0,27,0,0,Kendrick Lewis,S,0,0,0,0,0
948,22,0,1,0,0,Kenjon Barner,RB,0,71,3,0,0
949,3,2,0,12,0,Kenneth Dixon,RB,0,333,51,0,0
950,12,0,55,0,0,Kenny Clark,DE,0,0,0,6,0
951,11,5,0,30,0,Kenny Golladay,WR,0,8,1063,0,0
952,32,0,9,0,0,Kenny Ladler,FS,0,0,0,0,0
953,14,0,77,0,3,Kenny Moore,CB,0,0,0,1.5,0
954,19,7,0,42,0,Kenny Stills,WR,3,0,553,0,0
955,31,0,58,0,1,Kenny Vaccaro,S,0,0,0,2,0
956,3,0,51,0,0,Kenny Young,LB,0,0,0,2.5,0
957,12,0,50,0,0,Kentrell Brice,S,0,0,0,1,0
958,20,0,10,0,0,Kentrell Brothers,zzz,0,0,0,1,0
959,19,9,0,54,0,Kenyan Drake,RB,0,535,477,0,0
960,25,0,1,0,0,Keon Hatcher,zzz,0,0,8,0,0
961,11,0,6,0,0,Kerry Hyder,zzz,0,0,0,1,0
962,23,0,39,0,0,Kerry Wynn,DE,0,0,0,1.5,0
963,11,4,0,24,0,Kerryon Johnson,RB,0,641,213,0,0
964,31,1,90,6,4,Kevin Byard,FS,66,0,0,2,0
965,7,0,0,0,0,Kevin Huber,P,0,0,0,0,0
966,13,0,4,0,0,Kevin Johnson,CB,0,0,0,0,0
967,12,0,17,0,1,Kevin King,CB,0,0,0,0,0
968,30,0,10,0,0,Kevin minter,zzz,0,0,0,1,0
969,24,0,7,0,0,Kevin Pierre-Louis,zzz,0,0,0,1,0
970,6,0,16,0,0,Kevin Toliver,CB,0,0,0,0,0
971,6,0,0,0,0,Kevin White,WR,0,0,92,0,0
972,18,0,5,0,0,KhaDarel Hodge,zzz,0,0,17,0,0
973,6,1,47,6,1,Khalil Mack,LB,0,0,0,12.5,1
974,4,0,0,0,0,Khari Lee,TE,0,0,5,0,0
975,19,0,125,0,3,Kiko Alonso,LB,0,0,0,0,0
976,20,31,0,186,0,Kirk Cousins,QB,4298,123,-1,0,0
977,25,0,2,0,0,Kony Ealy,zzz,0,0,0,0,0
978,12,0,3,0,0,Korey Toomer,zzz,0,0,0,0,0
979,21,0,32,0,0,Kurt Coleman,S,0,0,0,0,0
980,28,0,45,0,0,K'Waun Williams,CB,0,0,0,0,0
981,30,0,45,0,0,Kwon Alexander,LB,0,0,0,1,0
982,5,3,0,18,0,Kyle Allen,QB,266,19,0,0,0
983,17,1,30,6,0,Kyle Emanuel,LB,0,0,0,1,0
984,32,0,0,0,0,Kyle Fuller,zzz,0,0,0,0,0
985,6,0,55,0,7,Kyle Fuller,CB,0,0,0,0,1
986,28,1,0,6,0,Kyle Juszczyk,FB,0,30,324,0,1
987,23,0,0,0,0,Kyle Lauletta,QB,0,0,0,0,0
988,5,0,19,0,0,Kyle Love,DT,0,0,0,1.5,0
989,20,4,0,24,0,Kyle Rudolph,TE,0,0,634,0,0
990,22,1,92,6,1,Kyle Van Noy,LB,0,0,0,3.5,0
991,25,0,15,0,0,Kyle Wilber,zzz,0,0,0,0,0
992,4,0,35,0,0,Kyle Williams,DT,0,0,9,5,1
993,17,0,2,0,0,Kyle Wilson,zzz,0,0,0,0,0
994,12,0,42,0,0,Kyler Fackrell,LB,0,0,0,10.5,0
995,17,0,17,0,1,Kyzir White,LB,0,0,0,0,0
996,27,1,48,6,0,L.J. Fort,LB,0,0,0,1,0
997,9,0,3,0,0,L.P. Ladouceur,zzz,0,0,0,0,0
998,24,0,0,0,0,lac Edwards,P,0,0,0,0,0
999,9,0,0,0,0,La'el Collins,T,0,0,0,0,0
1000,4,0,9,0,0,Lafayette Pitts,zzz,0,0,0,0,0
1001,28,0,0,0,0,Laken Tomlinson,G,0,0,0,0,0
1002,3,11,0,66,0,Lamar Jackson,QB,1201,695,0,0,0
1003,13,6,0,36,0,Lamar Miller,RB,0,973,163,0,1
1004,18,0,78,0,1,Lamarcus Joyner,FS,0,0,0,1,0
1005,12,1,1,6,0,Lance Kendricks,TE,0,0,170,0,0
1006,9,0,1,0,0,Lance Lenoir,zzz,0,0,0,0,0
1007,23,0,96,0,0,Landon Collins,S,0,0,0,0,1
1008,20,1,0,6,0,Laquon Treadwell,WR,0,0,302,0,0
1009,26,0,6,0,0,laroy Reynolds,zzz,0,0,0,0,0
1010,1,7,0,42,0,larry Fitzgerald,WR,32,0,734,0,0
1011,8,0,52,0,0,larry Ogunjobi,DT,0,0,0,5.5,0
1012,20,6,0,36,0,Latavius Murray,RB,0,578,141,0,0
1013,30,0,120,0,0,Lavonte David,LB,0,0,0,3.5,0
1014,22,0,59,0,0,Lawrence Guy,DT,0,0,0,1,0
1015,25,3,1,18,0,Lee Smith,TE,0,0,73,0,0
1016,11,5,0,30,0,LeGarrette Blount,RB,0,418,67,0,0
1017,9,0,140,0,2,Leighton Vander Esch,LB,0,0,0,0,1
1018,11,0,9,0,0,Lenzy Pipkins,CB,0,0,0,0,0
1019,25,0,25,0,0,Leon Hall,CB,0,0,0,0,0
1020,15,0,21,0,0,Leon Jacobs,LB,0,0,0,0,0
1021,6,1,47,6,1,Leonard Floyd,LB,0,0,0,4,0
1022,15,6,0,36,0,Leonard Fournette,RB,0,439,185,0,0
1023,1,0,10,0,0,Leonard Johnson,CB,0,0,0,0,0
1024,24,0,42,0,0,Leonard Williams,DE,0,0,0,5,0
1025,19,1,2,6,0,Leonte carroo,zzz,0,14,94,0,0
1026,15,0,9,0,0,Lerentee McCray,zzz,0,0,0,1,0
1027,4,3,0,18,0,Lesean McCoy,RB,0,514,238,0,0
1028,31,0,22,0,0,LeShaun Sims,CB,0,0,0,0,0
1029,27,0,2,0,0,Leterrius Walton,zzz,0,0,0,0,0
1030,4,0,37,0,0,Levi Wallace,CB,0,0,0,0,0
1031,11,1,0,6,0,Levine Toilolo,TE,0,0,263,0,0
1032,20,1,58,6,0,Linval Joseph,DT,0,0,0,1,0
1033,15,0,0,0,0,Logan Cooke,P,4,0,0,0,0
1034,2,1,1,6,0,Logan Paulsen,TE,0,0,91,0,0
1035,31,0,76,0,0,Logan Ryan,CB,0,0,0,4,0
1036,4,0,3,0,0,Logan Thomas,TE,15,0,77,0,0
1037,4,0,74,0,2,Lorenzo Alexander,LB,0,0,0,6.5,0
1038,23,0,43,0,0,Lorenzo carter,LB,0,0,0,4,0
1039,5,0,1,0,0,Lorenzo Doss,zzz,0,0,0,0,0
1040,5,0,130,0,1,Luke Kuechly,LB,0,0,0,2,1
1041,14,0,4,0,0,Luke Rhodes,zzz,0,0,0,0,0
1042,31,2,1,12,0,Luke Stocker,TE,0,0,165,0,0
1043,11,0,0,0,0,Luke Willson,TE,0,0,87,0,0
1044,15,0,2,0,0,Lyndon Johnson,zzz,0,0,0,0,0
1045,30,0,33,0,0,M.J. Stewart,CB,0,0,0,0,0
1046,20,0,43,0,0,Mackensie Alexander,CB,0,0,0,4,0
1047,18,1,2,6,0,Malcolm Brown,zzz,0,212,52,0,0
1048,31,1,69,6,3,Malcolm Butler,CB,0,0,0,1,0
1049,26,0,97,0,1,Malcolm Jenkins,S,0,0,0,1,1
1050,28,0,35,0,0,Malcolm Smith,LB,0,0,0,0,0
1051,22,0,39,0,0,Malcom Brown,DE,0,0,0,0,0
1052,9,0,19,0,0,Maliek Collins,DT,0,0,0,3,0
1053,14,0,44,0,2,Malik Hooker,FS,0,0,0,0,0
1054,15,0,32,0,0,Malik Jackson,DT,0,0,0,3.5,0
1055,7,0,10,0,0,Malik Jefferson,zzz,0,0,0,0,0
1056,29,0,0,0,0,Malik Turner,WR,0,0,20,0,0
1057,21,0,18,0,0,Manti Te'o,LB,0,0,0,0,0
1058,12,0,0,0,0,Marcedes Lewis,TE,0,0,39,0,0
1059,25,1,0,6,0,Marcell Ateman,WR,0,0,154,0,0
1060,15,0,32,0,0,Marcell Dareus,DT,0,0,0,1,0
1061,28,0,34,0,0,Marcell Harris,S,0,0,0,0,0
1062,27,0,2,0,0,Marcus Allen,zzz,0,0,0,0,0
1063,11,0,1,0,0,Marcus Cooper,CB,0,0,0,0,0
1064,21,0,22,0,0,Marcus Davenport,zzz,0,0,0,4.5,0
1065,25,0,58,0,3,Marcus Gilchrist,CB,0,0,0,0,0
1066,14,1,1,6,0,Marcus Johnson,zzz,0,-2,102,0,0
1067,16,0,6,0,0,Marcus Kemp,zzz,0,0,7,0,0
1068,31,13,0,78,0,Marcus Mariota,QB,2528,357,21,0,0
1069,24,0,34,0,1,Marcus Maye,FS,0,0,0,0.5,0
1070,4,0,1,0,0,Marcus Murphy,RB,0,250,26,0,0
1071,18,1,43,6,3,Marcus Peters,CB,0,0,0,0,0
1072,21,0,59,0,2,Marcus Williams,FS,0,0,0,1,0
1073,14,0,30,0,0,Margus Hunt,DE,0,0,0,5,0
1074,5,0,35,0,0,Mario Addison,DE,0,0,0,9,0
1075,23,0,14,0,0,Mario Edwards,zzz,0,0,0,2,0
1076,3,3,0,18,0,Mark Andrews,TE,0,0,552,0,0
1077,18,0,60,0,0,Mark Barron,LB,0,0,0,1,0
1078,21,7,0,42,0,Mark Ingram,RB,0,645,170,0,0
1079,28,0,22,0,0,Mark Nzeocha,LB,0,0,0,1,0
1080,32,0,0,0,0,Mark Sanchez,QB,138,8,0,0,0
1081,7,0,5,0,0,Mark Walton,zzz,0,34,41,0,0
1082,1,0,30,0,0,Markus Golden,DE,0,0,0,2.5,0
1083,3,0,37,0,2,Marlon Humphrey,CB,0,0,0,0,0
1084,14,10,0,60,0,Marlon Mack,RB,0,908,103,0,0
1085,25,0,68,0,0,Marquel Lee,LB,0,0,0,0,0
1086,10,0,0,0,0,Marquette King,P,0,0,0,0,0
1087,12,2,2,12,0,Marquez Valdes-Scantling,WR,0,29,581,0,0
1088,18,0,36,0,0,Marqui Christian,zzz,0,0,0,0,0
1089,11,0,2,0,0,Marquis Flowers,zzz,0,0,0,0,0
1090,5,0,4,0,0,Marquis Haynes,zzz,0,0,0,0,0
1091,28,4,0,24,0,Marquise Goodwin,WR,0,9,395,0,0
1092,3,0,0,0,0,Marshal Yanda,G,0,0,0,0,1
1093,25,3,0,18,0,Marshawn Lynch,RB,0,376,84,0,0
1094,21,0,59,0,2,Marshon Lattimore,CB,0,0,0,0,0
1095,25,0,0,0,0,Martavis Bryant,WR,0,23,266,0,0
1096,19,0,3,0,0,Martrell Spaight,LB,0,0,0,0,0
1097,2,1,4,6,0,Marvin Hall,zzz,0,0,149,0,0
1098,11,5,0,30,0,Marvin Jones,WR,0,0,508,0,0
1099,1,0,0,0,0,Mason Cole,C,0,0,0,0,0
1100,12,0,0,124,0,Mason Crosby,K,0,0,0,0,0
1101,32,0,131,0,2,Mason Foster,LB,0,0,0,1,0
1102,4,2,0,12,0,Matt Barkley,QB,232,0,0,0,0
1103,28,5,0,30,0,Matt Breida,RB,0,814,261,0,0
1104,2,0,0,93,0,Matt Bryant,K,0,0,0,0,0
1105,11,0,0,0,0,Matt Cassel,QB,59,13,0,0,0
1106,4,0,1,0,0,Matt Darr,P,0,0,0,0,0
1107,31,0,3,0,0,Matt Dickerson,zzz,0,0,0,0,0
1108,32,0,0,0,0,Matt Flanagan,WR,0,0,14,0,0
1109,19,0,1,0,0,Matt Haack,P,0,0,0,0,0
1110,3,0,44,0,0,Matt Judon,LB,0,0,0,7,0
1111,10,1,0,6,0,Matt lacosse,TE,0,0,250,0,0
1112,7,1,1,6,0,Matt Lengel,TE,0,0,17,0,0
1113,18,0,17,0,0,Matt Longacre,LB,0,0,0,1,0
1114,4,0,78,0,3,Matt Milano,LB,0,0,0,1,0
1115,15,0,1,0,0,Matt Overton,zzz,0,0,0,0,0
1116,10,0,0,0,0,Matt Paradis,C,0,0,0,0,0
1117,11,1,0,120,0,Matt Prater,K,8,0,0,0,0
1118,2,39,0,234,0,Matt Ryan,QB,4924,125,5,0,0
1119,2,0,0,0,0,Matt Schaub,QB,20,0,0,0,0
1120,20,0,0,0,0,Matt Wile,P,0,0,0,0,0
1121,14,0,33,0,0,Matthew Adams,LB,0,0,0,0,0
1122,2,0,3,0,0,Matthew Bosher,P,0,0,0,0,0
1123,28,0,2,0,0,Matthew Dayes,zzz,0,0,0,0,0
1124,32,0,31,0,0,Matthew Ioannidis,DE,0,0,0,7.5,0
1125,25,0,0,33,0,Matthew McCrane,K,0,0,0,0,0
1126,22,0,11,0,0,Matthew Slater,zzz,0,0,0,0,0
1127,11,21,0,126,0,Matthew Stafford,QB,3777,71,0,0,0
1128,27,0,4,0,0,Matthew Thomas,zzz,0,0,0,0,0
1129,14,0,19,0,1,Matthias Farley,S,0,0,0,0,0
1130,29,0,10,0,0,Maurice Alexander,zzz,0,0,0,0,0
1131,3,0,5,0,0,Maurice Canady,zzz,0,0,0,0,0
1132,32,0,0,0,0,Maurice Harris,WR,0,10,304,0,0
1133,25,0,31,0,0,Maurice Hurst,DT,0,0,0,4,0
1134,19,0,5,0,0,Maurice Smith,zzz,0,0,0,0,0
1135,3,1,3,6,0,Maxx Williams,TE,0,8,143,0,0
1136,17,14,0,84,0,Melvin Gordon,RB,0,885,490,0,1
1137,17,0,43,0,1,Melvin Ingram,DE,0,0,0,7,1
1138,4,0,58,0,2,Micah Hyde,S,0,0,0,0,0
1139,18,0,4,0,0,Micah Kiser,zzz,0,0,0,0,0
1140,17,0,2,72,0,Michael Badgley,K,0,0,0,0,0
1141,26,0,34,0,0,Michael Bennett,DE,0,0,0,9,0
1142,18,0,54,0,0,Michael Brockers,DE,0,0,0,1,0
1143,6,0,1,0,0,Michael Burton,FB,0,0,6,0,0
1144,3,3,0,18,0,Michael Crabtree,WR,0,0,607,0,0
1145,17,0,50,0,0,Michael Davis,CB,0,0,0,0,0
1146,29,0,0,0,0,Michael Dickson,P,0,9,0,0,1
1147,32,1,0,6,0,Michael Floyd,WR,0,0,100,0,0
1148,9,2,0,12,0,Michael Gallup,WR,0,0,507,0,0
1149,7,1,33,6,1,Michael Johnson,DE,0,0,0,0.5,0
1150,5,0,0,0,0,Michael Palardy,P,0,0,0,0,0
1151,28,0,0,0,0,Michael Person,G,0,0,0,0,0
1152,3,0,32,0,0,Michael Pierce,DT,0,0,0,0,0
1153,11,3,0,18,0,Michael Roberts,TE,0,0,100,0,0
1154,23,9,59,54,2,Michael Thomas,CB,0,0,1405,1,1
1155,21,9,0,54,0,Michael Thomas,WR,0,0,1405,0,1
1156,13,0,5,0,0,Michael Tyson,S,0,0,0,0,0
1157,5,0,75,0,3,Mike Adams,FS,0,0,0,0,0
1158,20,0,0,0,0,Mike Boone,RB,0,47,1,0,0
1159,12,0,18,0,0,Mike Daniels,DE,0,0,0,2,0
1160,29,5,1,30,0,Mike Davis,RB,0,514,214,0,0
1161,30,9,0,54,0,Mike Evans,WR,0,0,1524,0,1
1162,11,0,25,0,0,Mike Ford,CB,0,0,0,0,0
1163,19,0,0,0,0,Mike Gesicki,TE,0,0,202,0,0
1164,21,0,3,0,0,Mike Gillislee,zzz,0,43,9,0,0
1165,1,1,0,6,0,Mike Glennon,QB,174,0,0,0,0
1166,27,0,57,0,1,Mike Hilton,CB,0,0,0,1,0
1167,20,1,22,6,1,Mike Hughes,CB,0,0,0,0,0
1168,19,0,9,0,0,Mike Hull,LB,0,0,0,0,0
1169,4,0,5,0,0,Mike Love,zzz,0,0,0,0,0
1170,28,0,0,0,0,Mike McGlinchey,T,0,0,0,0,0
1171,14,0,28,0,1,Mike Mitchell,FS,0,0,0,0,0
1172,25,0,0,22,0,Mike Nugent,K,0,0,0,0,0
1173,24,0,27,0,0,Mike Pennel,DE,0,0,0,0,0
1174,17,11,0,66,0,Mike Williams,WR,0,28,664,0,0
1175,17,0,1,0,0,Mike Windt,zzz,0,0,0,0,0
1176,11,0,7,0,0,Miles Killebrew,zzz,0,0,0,0,0
1177,19,1,80,6,2,minkah Fitzpatrick,CB,0,0,0,0,0
1178,6,27,0,162,0,Mitchell Trubisky,QB,3223,421,0,0,1
1179,14,2,0,12,0,Mo Alie-Cox,TE,0,0,133,0,0
1180,2,5,0,30,0,Mohamed Sanu,WR,5,44,838,0,0
1181,32,0,41,0,0,Montae Nicholson,S,0,0,0,0,0
1182,12,0,20,0,0,Montravius Adams,DE,0,0,0,1.5,0
1183,27,0,30,0,0,Morgan Burnett,S,0,0,0,0,0
1184,3,0,1,0,0,Morgan Cox,zzz,0,0,0,0,0
1185,32,0,0,0,0,Morgan Moses,T,0,0,0,0,0
1186,24,1,57,6,2,Morris Claiborne,CB,0,0,0,0,0
1187,12,0,5,0,0,Muhammad Wilkerson,DE,0,0,0,0,0
1188,29,0,19,0,0,Mychal Kendricks,LB,0,0,0,2,0
1189,31,1,1,6,0,MyCole Pruitt,TE,0,0,102,0,0
1190,8,0,44,0,0,Myles Garrett,DE,0,0,0,13.5,1
1191,15,1,107,6,1,Myles Jack,LB,0,0,0,2.5,0
1192,14,0,15,0,1,Najee Goode,zzz,0,0,0,0,0
1193,27,0,3,0,0,Nat Berhe,zzz,0,0,0,0,0
1194,22,0,13,0,0,Nate Ebner,zzz,0,0,0,0,0
1195,14,0,30,0,0,Nate Hairston,CB,0,0,0,0,0
1196,16,0,4,0,0,Nate Orchard,DE,0,0,0,0,0
1197,23,0,0,0,0,Nate Solder,T,0,0,0,0,0
1198,26,1,0,6,0,Nate Sudfeld,QB,22,0,0,0,0
1199,26,0,23,0,1,Nathan Gerry,LB,0,0,0,0,0
1200,4,2,0,12,0,Nathan Peterman,QB,296,50,0,0,0
1201,24,0,15,0,0,Nathan Shepherd,CB,0,0,0,0,0
1202,23,0,14,0,0,Nathan Stupar,LB,0,0,0,0,0
1203,13,0,10,0,0,Natrell Jamerson,FS,0,0,0,0,0
1204,29,0,7,0,0,Nazair Jones,zzz,0,0,0,0,0
1205,18,0,59,0,0,Ndamukong Suh,DT,0,0,0,4.5,0
1206,24,0,0,0,0,Neal Sterling,TE,0,0,47,0,0
1207,29,0,7,0,0,Neiko Thorpe,zzz,0,0,0,0,0
1208,26,4,0,24,0,Nelson Agholor,WR,15,32,736,0,0
1209,24,0,39,0,0,Neville Hewitt,LB,0,0,0,1.5,0
1210,11,0,53,0,0,Nevin Lawson,CB,0,0,0,1,0
1211,22,0,10,0,0,Nicholas Grigsby,LB,0,0,0,0,0
1212,25,0,43,0,0,Nicholas Morrow,LB,0,0,0,1,0
1213,11,0,9,0,0,Nick Bellore,FB,0,0,15,0,0
1214,3,0,1,0,0,Nick Boyle,TE,0,0,213,0,0
1215,8,10,5,60,0,Nick Chubb,RB,0,996,149,0,0
1216,15,0,12,0,0,Nick DeLuca,LB,0,0,0,1,0
1217,17,0,10,0,0,Nick Dzubnar,zzz,0,0,0,0,0
1218,26,7,0,42,0,Nick Foles,QB,1413,17,10,0,0
1219,6,0,15,0,0,Nick Kwiatkoski,LB,0,0,0,0,0
1220,13,0,0,0,0,Nick Martin,C,0,0,0,0,0
